# SUTO S111 Three-Phase Power Meter — Modbus Register Table
# Source: S111_Modbus-register-table_EN_V2025-2.pdf  Rev.2025-2
#
# Columns (tab-separated):
#   ALIAS           ADDR  RW   SIZE  TYPE      UNIT   DESCRIPTION
#
# RW:   R=read-only  W=direct FC16  WC=write via config instr (FC16 to reg 300+)
# SIZE: count of 16-bit Modbus registers
# ADDR: decimal, no address offset

# ── 1.9.1  Equipment parameters ───────────────────────────────────────────────
DeviceModel         60    R    10    UTF8      -      Device model string
IBHD21              4140  R    2     Float32   %      Phase B current 21st harmonic percentage
ICHD21              4142  R    2     Float32   %      Phase C current 21st harmonic percentage
IAHD22              4144  R    2     Float32   %      Phase A current 22nd harmonic percentage
IBHD22              4146  R    2     Float32   %      Phase B current 22nd harmonic percentage
ICHD22              4148  R    2     Float32   %      Phase C current 22nd harmonic percentage
IAHD23              4150  R    2     Float32   %      Phase A current 23rd harmonic percentage
IBHD23              4152  R    2     Float32   %      Phase B current 23rd harmonic percentage
ICHD23              4154  R    2     Float32   %      Phase C current 23rd harmonic percentage
IAHD24              4156  R    2     Float32   %      Phase A current 24th harmonic percentage
IBHD24              4158  R    2     Float32   %      Phase B current 24th harmonic percentage
ICHD24              4160  R    2     Float32   %      Phase C current 24th harmonic percentage
IAHD25              4162  R    2     Float32   %      Phase A current 25th harmonic percentage
IBHD25              4164  R    2     Float32   %      Phase B current 25th harmonic percentage
ICHD25              4166  R    2     Float32   %      Phase C current 25th harmonic percentage
IAHD26              4168  R    2     Float32   %      Phase A current 26th harmonic percentage
IBHD26              4170  R    2     Float32   %      Phase B current 26th harmonic percentage
ICHD26              4172  R    2     Float32   %      Phase C current 26th harmonic percentage
IAHD27              4174  R    2     Float32   %      Phase A current 27th harmonic percentage
IBHD27              4176  R    2     Float32   %      Phase B current 27th harmonic percentage
ICHD27              4178  R    2     Float32   %      Phase C current 27th harmonic percentage
IAHD28              4180  R    2     Float32   %      Phase A current 28th harmonic percentage
IBHD28              4182  R    2     Float32   %      Phase B current 28th harmonic percentage
ICHD28              4184  R    2     Float32   %      Phase C current 28th harmonic percentage
IAHD29              4186  R    2     Float32   %      Phase A current 29th harmonic percentage
IBHD29              4188  R    2     Float32   %      Phase B current 29th harmonic percentage
ICHD29              4190  R    2     Float32   %      Phase C current 29th harmonic percentage
IAHD30              4192  R    2     Float32   %      Phase A current 30th harmonic percentage
IBHD30              4194  R    2     Float32   %      Phase B current 30th harmonic percentage
ICHD30              4196  R    2     Float32   %      Phase C current 30th harmonic percentage
IAHD31              4198  R    2     Float32   %      Phase A current 31st harmonic percentage
IBHD31              4200  R    2     Float32   %      Phase B current 31st harmonic percentage
ICHD31              4202  R    2     Float32   %      Phase C current 31st harmonic percentage
IAHD32              4204  R    2     Float32   %      Phase A current 32nd harmonic percentage
IBHD32              4206  R    2     Float32   %      Phase B current 32nd harmonic percentage
ICHD32              4208  R    2     Float32   %      Phase C current 32nd harmonic percentage
IAHD33              4210  R    2     Float32   %      Phase A current 33rd harmonic percentage
IBHD33              4212  R    2     Float32   %      Phase B current 33rd harmonic percentage
ICHD33              4214  R    2     Float32   %      Phase C current 33rd harmonic percentage
IAHD34              4216  R    2     Float32   %      Phase A current 34th harmonic percentage
IBHD34              4218  R    2     Float32   %      Phase B current 34th harmonic percentage
ICHD34              4220  R    2     Float32   %      Phase C current 34th harmonic percentage
IAHD35              4222  R    2     Float32   %      Phase A current 35th harmonic percentage
IBHD35              4224  R    2     Float32   %      Phase B current 35th harmonic percentage
ICHD35              4226  R    2     Float32   %      Phase C current 35th harmonic percentage
IAHD36              4228  R    2     Float32   %      Phase A current 36th harmonic percentage
IBHD36              4230  R    2     Float32   %      Phase B current 36th harmonic percentage
ICHD36              4232  R    2     Float32   %      Phase C current 36th harmonic percentage
IAHD37              4234  R    2     Float32   %      Phase A current 37th harmonic percentage
IBHD37              4236  R    2     Float32   %      Phase B current 37th harmonic percentage
ICHD37              4238  R    2     Float32   %      Phase C current 37th harmonic percentage
IAHD38              4240  R    2     Float32   %      Phase A current 38th harmonic percentage
IBHD38              4242  R    2     Float32   %      Phase B current 38th harmonic percentage
ICHD38              4244  R    2     Float32   %      Phase C current 38th harmonic percentage
IAHD39              4246  R    2     Float32   %      Phase A current 39th harmonic percentage
IBHD39              4248  R    2     Float32   %      Phase B current 39th harmonic percentage
ICHD39              4250  R    2     Float32   %      Phase C current 39th harmonic percentage
IAHD40              4252  R    2     Float32   %      Phase A current 40th harmonic percentage
IBHD40              4254  R    2     Float32   %      Phase B current 40th harmonic percentage
ICHD40              4256  R    2     Float32   %      Phase C current 40th harmonic percentage
IAHD41              4258  R    2     Float32   %      Phase A current 41st harmonic percentage
IBHD41              4260  R    2     Float32   %      Phase B current 41st harmonic percentage
ICHD41              4262  R    2     Float32   %      Phase C current 41st harmonic percentage
IAHD42              4264  R    2     Float32   %      Phase A current 42nd harmonic percentage
IBHD42              4266  R    2     Float32   %      Phase B current 42nd harmonic percentage
ICHD42              4268  R    2     Float32   %      Phase C current 42nd harmonic percentage
IAHD43              4270  R    2     Float32   %      Phase A current 43rd harmonic percentage
IBHD43              4272  R    2     Float32   %      Phase B current 43rd harmonic percentage
ICHD43              4274  R    2     Float32   %      Phase C current 43rd harmonic percentage
IAHD44              4276  R    2     Float32   %      Phase A current 44th harmonic percentage
IBHD44              4278  R    2     Float32   %      Phase B current 44th harmonic percentage
ICHD44              4280  R    2     Float32   %      Phase C current 44th harmonic percentage
IAHD45              4282  R    2     Float32   %      Phase A current 45th harmonic percentage
IBHD45              4284  R    2     Float32   %      Phase B current 45th harmonic percentage
ICHD45              4286  R    2     Float32   %      Phase C current 45th harmonic percentage
IAHD46              4288  R    2     Float32   %      Phase A current 46th harmonic percentage
IBHD46              4290  R    2     Float32   %      Phase B current 46th harmonic percentage
ICHD46              4292  R    2     Float32   %      Phase C current 46th harmonic percentage
IAHD47              4294  R    2     Float32   %      Phase A current 47th harmonic percentage
IBHD47              4296  R    2     Float32   %      Phase B current 47th harmonic percentage
ICHD47              4298  R    2     Float32   %      Phase C current 47th harmonic percentage
IAHD48              4300  R    2     Float32   %      Phase A current 48th harmonic percentage
IBHD48              4302  R    2     Float32   %      Phase B current 48th harmonic percentage
ICHD48              4304  R    2     Float32   %      Phase C current 48th harmonic percentage
IAHD49              4306  R    2     Float32   %      Phase A current 49th harmonic percentage
IBHD49              4308  R    2     Float32   %      Phase B current 49th harmonic percentage
ICHD49              4310  R    2     Float32   %      Phase C current 49th harmonic percentage
IAHD50              4312  R    2     Float32   %      Phase A current 50th harmonic percentage
IBHD50              4314  R    2     Float32   %      Phase B current 50th harmonic percentage
ICHD50              4316  R    2     Float32   %      Phase C current 50th harmonic percentage

# ── 1.9.14  Current harmonic value (1st–50th) ─────────────────────────────────
IAHDV1              4400  R    2     Float32   A      Phase A fundamental current value
IBHDV1              4402  R    2     Float32   A      Phase B fundamental current value
ICHDV1              4404  R    2     Float32   A      Phase C fundamental current value
IAHDV2              4406  R    2     Float32   A      Phase A 2nd harmonic current value
IBHDV2              4408  R    2     Float32   A      Phase B 2nd harmonic current value
ICHDV2              4410  R    2     Float32   A      Phase C 2nd harmonic current value
IAHDV3              4412  R    2     Float32   A      Phase A 3rd harmonic current value
IBHDV3              4414  R    2     Float32   A      Phase B 3rd harmonic current value
ICHDV3              4416  R    2     Float32   A      Phase C 3rd harmonic current value
IAHDV4              4418  R    2     Float32   A      Phase A 4th harmonic current value
IBHDV4              4420  R    2     Float32   A      Phase B 4th harmonic current value
ICHDV4              4422  R    2     Float32   A      Phase C 4th harmonic current value
IAHDV5              4424  R    2     Float32   A      Phase A 5th harmonic current value
IBHDV5              4426  R    2     Float32   A      Phase B 5th harmonic current value
ICHDV5              4428  R    2     Float32   A      Phase C 5th harmonic current value
IAHDV6              4430  R    2     Float32   A      Phase A 6th harmonic current value
IBHDV6              4432  R    2     Float32   A      Phase B 6th harmonic current value
ICHDV6              4434  R    2     Float32   A      Phase C 6th harmonic current value
IAHDV7              4436  R    2     Float32   A      Phase A 7th harmonic current value
IBHDV7              4438  R    2     Float32   A      Phase B 7th harmonic current value
ICHDV7              4440  R    2     Float32   A      Phase C 7th harmonic current value
IAHDV8              4442  R    2     Float32   A      Phase A 8th harmonic current value
IBHDV8              4444  R    2     Float32   A      Phase B 8th harmonic current value
ICHDV8              4446  R    2     Float32   A      Phase C 8th harmonic current value
IAHDV9              4448  R    2     Float32   A      Phase A 9th harmonic current value
IBHDV9              4450  R    2     Float32   A      Phase B 9th harmonic current value
ICHDV9              4452  R    2     Float32   A      Phase C 9th harmonic current value
IAHDV10             4454  R    2     Float32   A      Phase A 10th harmonic current value
IBHDV10             4456  R    2     Float32   A      Phase B 10th harmonic current value
ICHDV10             4458  R    2     Float32   A      Phase C 10th harmonic current value
IAHDV11             4460  R    2     Float32   A      Phase A 11th harmonic current value
IBHDV11             4462  R    2     Float32   A      Phase B 11th harmonic current value
ICHDV11             4464  R    2     Float32   A      Phase C 11th harmonic current value
IAHDV12             4466  R    2     Float32   A      Phase A 12th harmonic current value
IBHDV12             4468  R    2     Float32   A      Phase B 12th harmonic current value
ICHDV12             4470  R    2     Float32   A      Phase C 12th harmonic current value
IAHDV13             4472  R    2     Float32   A      Phase A 13th harmonic current value
IBHDV13             4474  R    2     Float32   A      Phase B 13th harmonic current value
ICHDV13             4476  R    2     Float32   A      Phase C 13th harmonic current value
IAHDV14             4478  R    2     Float32   A      Phase A 14th harmonic current value
IBHDV14             4480  R    2     Float32   A      Phase B 14th harmonic current value
ICHDV14             4482  R    2     Float32   A      Phase C 14th harmonic current value
IAHDV15             4484  R    2     Float32   A      Phase A 15th harmonic current value
IBHDV15             4486  R    2     Float32   A      Phase B 15th harmonic current value
ICHDV15             4488  R    2     Float32   A      Phase C 15th harmonic current value
IAHDV16             4490  R    2     Float32   A      Phase A 16th harmonic current value
IBHDV16             4492  R    2     Float32   A      Phase B 16th harmonic current value
ICHDV16             4494  R    2     Float32   A      Phase C 16th harmonic current value
IAHDV17             4496  R    2     Float32   A      Phase A 17th harmonic current value
IBHDV17             4498  R    2     Float32   A      Phase B 17th harmonic current value
ICHDV17             4500  R    2     Float32   A      Phase C 17th harmonic current value
IAHDV18             4502  R    2     Float32   A      Phase A 18th harmonic current value
IBHDV18             4504  R    2     Float32   A      Phase B 18th harmonic current value
ICHDV18             4506  R    2     Float32   A      Phase C 18th harmonic current value
IAHDV19             4508  R    2     Float32   A      Phase A 19th harmonic current value
IBHDV19             4510  R    2     Float32   A      Phase B 19th harmonic current value
ICHDV19             4512  R    2     Float32   A      Phase C 19th harmonic current value
IAHDV20             4514  R    2     Float32   A      Phase A 20th harmonic current value
IBHDV20             4516  R    2     Float32   A      Phase B 20th harmonic current value
ICHDV20             4518  R    2     Float32   A      Phase C 20th harmonic current value
IAHDV21             4520  R    2     Float32   A      Phase A 21st harmonic current value
IBHDV21             4522  R    2     Float32   A      Phase B 21st harmonic current value
ICHDV21             4524  R    2     Float32   A      Phase C 21st harmonic current value
IAHDV22             4526  R    2     Float32   A      Phase A 22nd harmonic current value
IBHDV22             4528  R    2     Float32   A      Phase B 22nd harmonic current value
ICHDV22             4530  R    2     Float32   A      Phase C 22nd harmonic current value
IAHDV23             4532  R    2     Float32   A      Phase A 23rd harmonic current value
IBHDV23             4534  R    2     Float32   A      Phase B 23rd harmonic current value
ICHDV23             4536  R    2     Float32   A      Phase C 23rd harmonic current value
IAHDV24             4538  R    2     Float32   A      Phase A 24th harmonic current value
IBHDV24             4540  R    2     Float32   A      Phase B 24th harmonic current value
ICHDV24             4542  R    2     Float32   A      Phase C 24th harmonic current value
IAHDV25             4544  R    2     Float32   A      Phase A 25th harmonic current value
IBHDV25             4546  R    2     Float32   A      Phase B 25th harmonic current value
ICHDV25             4548  R    2     Float32   A      Phase C 25th harmonic current value
IAHDV26             4550  R    2     Float32   A      Phase A 26th harmonic current value
IBHDV26             4552  R    2     Float32   A      Phase B 26th harmonic current value
ICHDV26             4554  R    2     Float32   A      Phase C 26th harmonic current value
IAHDV27             4556  R    2     Float32   A      Phase A 27th harmonic current value
IBHDV27             4558  R    2     Float32   A      Phase B 27th harmonic current value
ICHDV27             4560  R    2     Float32   A      Phase C 27th harmonic current value
IAHDV28             4562  R    2     Float32   A      Phase A 28th harmonic current value
IBHDV28             4564  R    2     Float32   A      Phase B 28th harmonic current value
ICHDV28             4566  R    2     Float32   A      Phase C 28th harmonic current value
IAHDV29             4568  R    2     Float32   A      Phase A 29th harmonic current value
IBHDV29             4570  R    2     Float32   A      Phase B 29th harmonic current value
ICHDV29             4572  R    2     Float32   A      Phase C 29th harmonic current value
IAHDV30             4574  R    2     Float32   A      Phase A 30th harmonic current value
IBHDV30             4576  R    2     Float32   A      Phase B 30th harmonic current value
ICHDV30             4578  R    2     Float32   A      Phase C 30th harmonic current value
IAHDV31             4580  R    2     Float32   A      Phase A 31st harmonic current value
IBHDV31             4582  R    2     Float32   A      Phase B 31st harmonic current value
ICHDV31             4584  R    2     Float32   A      Phase C 31st harmonic current value
IAHDV32             4586  R    2     Float32   A      Phase A 32nd harmonic current value
IBHDV32             4588  R    2     Float32   A      Phase B 32nd harmonic current value
ICHDV32             4590  R    2     Float32   A      Phase C 32nd harmonic current value
IAHDV33             4592  R    2     Float32   A      Phase A 33rd harmonic current value
IBHDV33             4594  R    2     Float32   A      Phase B 33rd harmonic current value
ICHDV33             4596  R    2     Float32   A      Phase C 33rd harmonic current value
IAHDV34             4598  R    2     Float32   A      Phase A 34th harmonic current value
IBHDV34             4600  R    2     Float32   A      Phase B 34th harmonic current value
ICHDV34             4602  R    2     Float32   A      Phase C 34th harmonic current value
IAHDV35             4604  R    2     Float32   A      Phase A 35th harmonic current value
IBHDV35             4606  R    2     Float32   A      Phase B 35th harmonic current value
ICHDV35             4608  R    2     Float32   A      Phase C 35th harmonic current value
IAHDV36             4610  R    2     Float32   A      Phase A 36th harmonic current value
IBHDV36             4612  R    2     Float32   A      Phase B 36th harmonic current value
ICHDV36             4614  R    2     Float32   A      Phase C 36th harmonic current value
IAHDV37             4616  R    2     Float32   A      Phase A 37th harmonic current value
IBHDV37             4618  R    2     Float32   A      Phase B 37th harmonic current value
ICHDV37             4620  R    2     Float32   A      Phase C 37th harmonic current value
IAHDV38             4622  R    2     Float32   A      Phase A 38th harmonic current value
IBHDV38             4624  R    2     Float32   A      Phase B 38th harmonic current value
ICHDV38             4626  R    2     Float32   A      Phase C 38th harmonic current value
IAHDV39             4628  R    2     Float32   A      Phase A 39th harmonic current value
IBHDV39             4630  R    2     Float32   A      Phase B 39th harmonic current value
ICHDV39             4632  R    2     Float32   A      Phase C 39th harmonic current value
IAHDV40             4634  R    2     Float32   A      Phase A 40th harmonic current value
IBHDV40             4636  R    2     Float32   A      Phase B 40th harmonic current value
ICHDV40             4638  R    2     Float32   A      Phase C 40th harmonic current value
IAHDV41             4640  R    2     Float32   A      Phase A 41st harmonic current value
IBHDV41             4642  R    2     Float32   A      Phase B 41st harmonic current value
ICHDV41             4644  R    2     Float32   A      Phase C 41st harmonic current value
IAHDV42             4646  R    2     Float32   A      Phase A 42nd harmonic current value
IBHDV42             4648  R    2     Float32   A      Phase B 42nd harmonic current value
ICHDV42             4650  R    2     Float32   A      Phase C 42nd harmonic current value
IAHDV43             4652  R    2     Float32   A      Phase A 43rd harmonic current value
IBHDV43             4654  R    2     Float32   A      Phase B 43rd harmonic current value
ICHDV43             4656  R    2     Float32   A      Phase C 43rd harmonic current value
IAHDV44             4658  R    2     Float32   A      Phase A 44th harmonic current value
IBHDV44             4660  R    2     Float32   A      Phase B 44th harmonic current value
ICHDV44             4662  R    2     Float32   A      Phase C 44th harmonic current value
IAHDV45             4664  R    2     Float32   A      Phase A 45th harmonic current value
IBHDV45             4666  R    2     Float32   A      Phase B 45th harmonic current value
ICHDV45             4668  R    2     Float32   A      Phase C 45th harmonic current value
IAHDV46             4670  R    2     Float32   A      Phase A 46th harmonic current value
IBHDV46             4672  R    2     Float32   A      Phase B 46th harmonic current value
ICHDV46             4674  R    2     Float32   A      Phase C 46th harmonic current value
IAHDV47             4676  R    2     Float32   A      Phase A 47th harmonic current value
IBHDV47             4678  R    2     Float32   A      Phase B 47th harmonic current value
ICHDV47             4680  R    2     Float32   A      Phase C 47th harmonic current value
IAHDV48             4682  R    2     Float32   A      Phase A 48th harmonic current value
IBHDV48             4684  R    2     Float32   A      Phase B 48th harmonic current value
ICHDV48             4686  R    2     Float32   A      Phase C 48th harmonic current value
IAHDV49             4688  R    2     Float32   A      Phase A 49th harmonic current value
IBHDV49             4690  R    2     Float32   A      Phase B 49th harmonic current value
ICHDV49             4692  R    2     Float32   A      Phase C 49th harmonic current value
IAHDV50             4694  R    2     Float32   A      Phase A 50th harmonic current value
IBHDV50             4696  R    2     Float32   A      Phase B 50th harmonic current value
ICHDV50             4698  R    2     Float32   A      Phase C 50th harmonic current value

# ── 1.9.14  Voltage harmonic percentage (1st–50th) ────────────────────────────
UATHD               5000  R    2     Float32   %      Phase A voltage total harmonic distortion
UBTHD               5002  R    2     Float32   %      Phase B voltage total harmonic distortion
UCTHD               5004  R    2     Float32   %      Phase C voltage total harmonic distortion
UATOHD              5006  R    2     Float32   %      Phase A voltage odd total harmonic distortion
UBTOHD              5008  R    2     Float32   %      Phase B voltage odd total harmonic distortion
UCTOHD              5010  R    2     Float32   %      Phase C voltage odd total harmonic distortion
UATEHD              5012  R    2     Float32   %      Phase A voltage even total harmonic distortion
UBTEHD              5014  R    2     Float32   %      Phase B voltage even total harmonic distortion
UCTEHD              5016  R    2     Float32   %      Phase C voltage even total harmonic distortion
UAHDV1              5018  R    2     Float32   %      Phase A voltage 1st harmonic percentage
UBHDV1              5020  R    2     Float32   %      Phase B voltage 1st harmonic percentage
UCHDV1              5022  R    2     Float32   %      Phase C voltage 1st harmonic percentage
UAHDV2              5024  R    2     Float32   %      Phase A voltage 2nd harmonic percentage
UBHDV2              5026  R    2     Float32   %      Phase B voltage 2nd harmonic percentage
UCHDV2              5028  R    2     Float32   %      Phase C voltage 2nd harmonic percentage
UAHDV3              5030  R    2     Float32   %      Phase A voltage 3rd harmonic percentage
UBHDV3              5032  R    2     Float32   %      Phase B voltage 3rd harmonic percentage
UCHDV3              5034  R    2     Float32   %      Phase C voltage 3rd harmonic percentage
UAHDV4              5036  R    2     Float32   %      Phase A voltage 4th harmonic percentage
UBHDV4              5038  R    2     Float32   %      Phase B voltage 4th harmonic percentage
UCHDV4              5040  R    2     Float32   %      Phase C voltage 4th harmonic percentage
UAHDV5              5042  R    2     Float32   %      Phase A voltage 5th harmonic percentage
UBHDV5              5044  R    2     Float32   %      Phase B voltage 5th harmonic percentage
UCHDV5              5046  R    2     Float32   %      Phase C voltage 5th harmonic percentage
UAHDV6              5048  R    2     Float32   %      Phase A voltage 6th harmonic percentage
UBHDV6              5050  R    2     Float32   %      Phase B voltage 6th harmonic percentage
UCHDV6              5052  R    2     Float32   %      Phase C voltage 6th harmonic percentage
UAHDV7              5054  R    2     Float32   %      Phase A voltage 7th harmonic percentage
UBHDV7              5056  R    2     Float32   %      Phase B voltage 7th harmonic percentage
UCHDV7              5058  R    2     Float32   %      Phase C voltage 7th harmonic percentage
UAHDV8              5060  R    2     Float32   %      Phase A voltage 8th harmonic percentage
UBHDV8              5062  R    2     Float32   %      Phase B voltage 8th harmonic percentage
UCHDV8              5064  R    2     Float32   %      Phase C voltage 8th harmonic percentage
UAHDV9              5066  R    2     Float32   %      Phase A voltage 9th harmonic percentage
UBHDV9              5068  R    2     Float32   %      Phase B voltage 9th harmonic percentage
UCHDV9              5070  R    2     Float32   %      Phase C voltage 9th harmonic percentage
UAHDV10             5072  R    2     Float32   %      Phase A voltage 10th harmonic percentage
UBHDV10             5074  R    2     Float32   %      Phase B voltage 10th harmonic percentage
UCHDV10             5076  R    2     Float32   %      Phase C voltage 10th harmonic percentage
UAHDV11             5078  R    2     Float32   %      Phase A voltage 11th harmonic percentage
UBHDV11             5080  R    2     Float32   %      Phase B voltage 11th harmonic percentage
UCHDV11             5082  R    2     Float32   %      Phase C voltage 11th harmonic percentage
UAHDV12             5084  R    2     Float32   %      Phase A voltage 12th harmonic percentage
UBHDV12             5086  R    2     Float32   %      Phase B voltage 12th harmonic percentage
UCHDV12             5088  R    2     Float32   %      Phase C voltage 12th harmonic percentage
UAHDV13             5090  R    2     Float32   %      Phase A voltage 13th harmonic percentage
UBHDV13             5092  R    2     Float32   %      Phase B voltage 13th harmonic percentage
UCHDV13             5094  R    2     Float32   %      Phase C voltage 13th harmonic percentage
UAHDV14             5096  R    2     Float32   %      Phase A voltage 14th harmonic percentage
UBHDV14             5098  R    2     Float32   %      Phase B voltage 14th harmonic percentage
UCHDV14             5100  R    2     Float32   %      Phase C voltage 14th harmonic percentage
UAHDV15             5102  R    2     Float32   %      Phase A voltage 15th harmonic percentage
UBHDV15             5104  R    2     Float32   %      Phase B voltage 15th harmonic percentage
UCHDV15             5106  R    2     Float32   %      Phase C voltage 15th harmonic percentage
UAHDV16             5108  R    2     Float32   %      Phase A voltage 16th harmonic percentage
UBHDV16             5110  R    2     Float32   %      Phase B voltage 16th harmonic percentage
UCHDV16             5112  R    2     Float32   %      Phase C voltage 16th harmonic percentage
UAHDV17             5114  R    2     Float32   %      Phase A voltage 17th harmonic percentage
UBHDV17             5116  R    2     Float32   %      Phase B voltage 17th harmonic percentage
UCHDV17             5118  R    2     Float32   %      Phase C voltage 17th harmonic percentage
UAHDV18             5120  R    2     Float32   %      Phase A voltage 18th harmonic percentage
UBHDV18             5122  R    2     Float32   %      Phase B voltage 18th harmonic percentage
UCHDV18             5124  R    2     Float32   %      Phase C voltage 18th harmonic percentage
UAHDV19             5126  R    2     Float32   %      Phase A voltage 19th harmonic percentage
UBHDV19             5128  R    2     Float32   %      Phase B voltage 19th harmonic percentage
UCHDV19             5130  R    2     Float32   %      Phase C voltage 19th harmonic percentage
UAHDV20             5132  R    2     Float32   %      Phase A voltage 20th harmonic percentage
UBHDV20             5134  R    2     Float32   %      Phase B voltage 20th harmonic percentage
UCHDV20             5136  R    2     Float32   %      Phase C voltage 20th harmonic percentage
UAHDV21             5138  R    2     Float32   %      Phase A voltage 21st harmonic percentage
UBHDV21             5140  R    2     Float32   %      Phase B voltage 21st harmonic percentage
UCHDV21             5142  R    2     Float32   %      Phase C voltage 21st harmonic percentage
UAHDV22             5144  R    2     Float32   %      Phase A voltage 22nd harmonic percentage
UBHDV22             5146  R    2     Float32   %      Phase B voltage 22nd harmonic percentage
UCHDV22             5148  R    2     Float32   %      Phase C voltage 22nd harmonic percentage
UAHDV23             5150  R    2     Float32   %      Phase A voltage 23rd harmonic percentage
UBHDV23             5152  R    2     Float32   %      Phase B voltage 23rd harmonic percentage
UCHDV23             5154  R    2     Float32   %      Phase C voltage 23rd harmonic percentage
UAHDV24             5156  R    2     Float32   %      Phase A voltage 24th harmonic percentage
UBHDV24             5158  R    2     Float32   %      Phase B voltage 24th harmonic percentage
UCHDV24             5160  R    2     Float32   %      Phase C voltage 24th harmonic percentage
UAHDV25             5162  R    2     Float32   %      Phase A voltage 25th harmonic percentage
UBHDV25             5164  R    2     Float32   %      Phase B voltage 25th harmonic percentage
UCHDV25             5166  R    2     Float32   %      Phase C voltage 25th harmonic percentage
UAHDV26             5168  R    2     Float32   %      Phase A voltage 26th harmonic percentage
UBHDV26             5170  R    2     Float32   %      Phase B voltage 26th harmonic percentage
UCHDV26             5172  R    2     Float32   %      Phase C voltage 26th harmonic percentage
UAHDV27             5174  R    2     Float32   %      Phase A voltage 27th harmonic percentage
UBHDV27             5176  R    2     Float32   %      Phase B voltage 27th harmonic percentage
UCHDV27             5178  R    2     Float32   %      Phase C voltage 27th harmonic percentage
UAHDV28             5180  R    2     Float32   %      Phase A voltage 28th harmonic percentage
UBHDV28             5182  R    2     Float32   %      Phase B voltage 28th harmonic percentage
UCHDV28             5184  R    2     Float32   %      Phase C voltage 28th harmonic percentage
UAHDV29             5186  R    2     Float32   %      Phase A voltage 29th harmonic percentage
UBHDV29             5188  R    2     Float32   %      Phase B voltage 29th harmonic percentage
UCHDV29             5190  R    2     Float32   %      Phase C voltage 29th harmonic percentage
UAHDV30             5192  R    2     Float32   %      Phase A voltage 30th harmonic percentage
UBHDV30             5194  R    2     Float32   %      Phase B voltage 30th harmonic percentage
UCHDV30             5196  R    2     Float32   %      Phase C voltage 30th harmonic percentage
UAHDV31             5198  R    2     Float32   %      Phase A voltage 31st harmonic percentage
UBHDV31             5200  R    2     Float32   %      Phase B voltage 31st harmonic percentage
UCHDV31             5202  R    2     Float32   %      Phase C voltage 31st harmonic percentage
UAHDV32             5204  R    2     Float32   %      Phase A voltage 32nd harmonic percentage
UBHDV32             5206  R    2     Float32   %      Phase B voltage 32nd harmonic percentage
UCHDV32             5208  R    2     Float32   %      Phase C voltage 32nd harmonic percentage
UAHDV33             5210  R    2     Float32   %      Phase A voltage 33rd harmonic percentage
UBHDV33             5212  R    2     Float32   %      Phase B voltage 33rd harmonic percentage
UCHDV33             5214  R    2     Float32   %      Phase C voltage 33rd harmonic percentage
UAHDV34             5216  R    2     Float32   %      Phase A voltage 34th harmonic percentage
UBHDV34             5218  R    2     Float32   %      Phase B voltage 34th harmonic percentage
UCHDV34             5220  R    2     Float32   %      Phase C voltage 34th harmonic percentage
UAHDV35             5222  R    2     Float32   %      Phase A voltage 35th harmonic percentage
UBHDV35             5224  R    2     Float32   %      Phase B voltage 35th harmonic percentage
UCHDV35             5226  R    2     Float32   %      Phase C voltage 35th harmonic percentage
UAHDV36             5228  R    2     Float32   %      Phase A voltage 36th harmonic percentage
UBHDV36             5230  R    2     Float32   %      Phase B voltage 36th harmonic percentage
UCHDV36             5232  R    2     Float32   %      Phase C voltage 36th harmonic percentage
UAHDV37             5234  R    2     Float32   %      Phase A voltage 37th harmonic percentage
UBHDV37             5236  R    2     Float32   %      Phase B voltage 37th harmonic percentage
UCHDV37             5238  R    2     Float32   %      Phase C voltage 37th harmonic percentage
UAHDV38             5240  R    2     Float32   %      Phase A voltage 38th harmonic percentage
UBHDV38             5242  R    2     Float32   %      Phase B voltage 38th harmonic percentage
UCHDV38             5244  R    2     Float32   %      Phase C voltage 38th harmonic percentage
UAHDV39             5246  R    2     Float32   %      Phase A voltage 39th harmonic percentage
UBHDV39             5248  R    2     Float32   %      Phase B voltage 39th harmonic percentage
UCHDV39             5250  R    2     Float32   %      Phase C voltage 39th harmonic percentage
UAHDV40             5252  R    2     Float32   %      Phase A voltage 40th harmonic percentage
UBHDV40             5254  R    2     Float32   %      Phase B voltage 40th harmonic percentage
UCHDV40             5256  R    2     Float32   %      Phase C voltage 40th harmonic percentage
UAHDV41             5258  R    2     Float32   %      Phase A voltage 41st harmonic percentage
UBHDV41             5260  R    2     Float32   %      Phase B voltage 41st harmonic percentage
UCHDV41             5262  R    2     Float32   %      Phase C voltage 41st harmonic percentage
UAHDV42             5264  R    2     Float32   %      Phase A voltage 42nd harmonic percentage
UBHDV42             5266  R    2     Float32   %      Phase B voltage 42nd harmonic percentage
UCHDV42             5268  R    2     Float32   %      Phase C voltage 42nd harmonic percentage
UAHDV43             5270  R    2     Float32   %      Phase A voltage 43rd harmonic percentage
UBHDV43             5272  R    2     Float32   %      Phase B voltage 43rd harmonic percentage
UCHDV43             5274  R    2     Float32   %      Phase C voltage 43rd harmonic percentage
UAHDV44             5276  R    2     Float32   %      Phase A voltage 44th harmonic percentage
UBHDV44             5278  R    2     Float32   %      Phase B voltage 44th harmonic percentage
UCHDV44             5280  R    2     Float32   %      Phase C voltage 44th harmonic percentage
UAHDV45             5282  R    2     Float32   %      Phase A voltage 45th harmonic percentage
